station_id,station,date,etgage_daily_raw,sight_tube_reading_raw,value_status,within_installation_window,before_installation,after_removal,date_status,source_file,source_sheet,source_row,source_formula_etgage
ST02,Oil palm,2022-05-10,0.7999999999999998,3.3,observed_positive,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Palmera,73.0,
ST02,Oil palm,2022-05-11,0.4000000000000003,4.1,observed_positive,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Palmera,74.0,E75-E74
ST02,Oil palm,2022-05-12,0.4000000000000003,4.5,observed_positive,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Palmera,75.0,E76-E75
ST02,Oil palm,2022-05-13,0.1999999999999993,4.9,observed_positive,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Palmera,76.0,E77-E76
ST02,Oil palm,2022-05-14,0.2000000000000001,5.1,observed_positive,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Palmera,77.0,
ST02,Oil palm,2022-05-15,0.1000000000000005,5.3,observed_positive,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Palmera,78.0,
ST02,Oil palm,2022-05-16,0.0999999999999996,5.4,observed_positive,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Palmera,79.0,
ST02,Oil palm,2022-05-17,0.0999999999999996,5.5,observed_positive,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Palmera,80.0,
ST02,Oil palm,2022-05-18,0.3000000000000007,5.6,observed_positive,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Palmera,81.0,
ST02,Oil palm,2022-05-19,0.0999999999999996,5.9,observed_positive,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Palmera,82.0,
ST02,Oil palm,2022-05-20,0.5,6.0,observed_positive,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Palmera,83.0,
ST02,Oil palm,2022-05-21,0.4000000000000003,6.5,observed_positive,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Palmera,84.0,
ST02,Oil palm,2022-05-22,0.1999999999999993,6.9,observed_positive,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Palmera,85.0,
ST02,Oil palm,2022-05-23,0.3000000000000007,7.1,observed_positive,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Palmera,86.0,
ST02,Oil palm,2022-05-24,0.2999999999999998,7.4,observed_positive,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Palmera,87.0,
ST02,Oil palm,2022-05-25,0.2000000000000001,7.7,observed_positive,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Palmera,88.0,
ST02,Oil palm,2022-05-26,0.9000000000000004,7.9,observed_positive,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Palmera,89.0,
ST02,Oil palm,2022-05-27,0.5,8.8,observed_positive,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Palmera,90.0,
ST02,Oil palm,2022-05-28,0.2999999999999989,9.3,observed_positive,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Palmera,91.0,
ST02,Oil palm,2022-05-29,0.0999999999999996,9.6,observed_positive,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Palmera,92.0,
ST02,Oil palm,2022-05-30,0.1000000000000014,9.7,observed_positive,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Palmera,93.0,
ST02,Oil palm,2022-05-31,0.2999999999999989,9.8,observed_positive,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Palmera,94.0,E95-E94
ST02,Oil palm,2022-06-01,0.7000000000000011,10.1,observed_positive,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Palmera,95.0,
ST02,Oil palm,2022-06-02,0.0,10.8,zero,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Palmera,96.0,
ST02,Oil palm,2022-06-03,0.0,10.8,zero,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Palmera,97.0,
ST02,Oil palm,2022-06-04,0.0,10.8,zero,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Palmera,98.0,
ST02,Oil palm,2022-06-05,0.0,10.8,zero,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Palmera,99.0,
ST02,Oil palm,2022-06-06,0.0,10.8,zero,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Palmera,100.0,
ST02,Oil palm,2022-06-07,0.0,10.8,zero,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Palmera,101.0,
ST02,Oil palm,2022-06-08,0.0,10.8,zero,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Palmera,102.0,
ST02,Oil palm,2022-06-09,0.1999999999999993,10.8,observed_positive,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Palmera,103.0,
ST02,Oil palm,2022-06-10,0.0,11.0,zero,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Palmera,104.0,E105-E104
ST02,Oil palm,2022-06-11,0.0,11.0,zero,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Palmera,105.0,E106-E105
ST02,Oil palm,2022-06-12,0.0,11.0,zero,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Palmera,106.0,
ST02,Oil palm,2022-06-13,0.0,11.0,zero,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Palmera,107.0,
ST02,Oil palm,2022-06-14,0.1999999999999993,11.0,observed_positive,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Palmera,108.0,
ST02,Oil palm,2022-06-15,0.3000000000000007,11.2,observed_positive,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Palmera,109.0,
ST02,Oil palm,2022-06-16,0.3000000000000007,11.5,observed_positive,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Palmera,110.0,
ST02,Oil palm,2022-06-17,0.1999999999999993,11.8,observed_positive,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Palmera,111.0,
ST02,Oil palm,2022-06-18,0.1999999999999993,12.0,observed_positive,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Palmera,112.0,
ST02,Oil palm,2022-06-19,0.3000000000000007,12.2,observed_positive,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Palmera,113.0,
ST02,Oil palm,2022-06-20,0.3000000000000007,12.5,observed_positive,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Palmera,114.0,
ST02,Oil palm,2022-06-21,0.0999999999999996,12.8,observed_positive,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Palmera,115.0,
ST02,Oil palm,2022-06-22,0.1999999999999993,12.9,observed_positive,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Palmera,116.0,
ST02,Oil palm,2022-06-23,0.0,13.1,zero,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Palmera,117.0,
ST02,Oil palm,2022-06-24,0.0999999999999996,13.1,observed_positive,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Palmera,118.0,
ST02,Oil palm,2022-06-25,0.0,13.2,zero,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Palmera,119.0,
ST02,Oil palm,2022-06-26,0.0,13.2,zero,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Palmera,120.0,
ST02,Oil palm,2022-06-27,0.1000000000000014,13.2,observed_positive,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Palmera,121.0,
ST02,Oil palm,2022-06-28,0.0,13.3,zero,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Palmera,122.0,
ST02,Oil palm,2022-06-29,0.0999999999999996,13.3,observed_positive,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Palmera,123.0,
ST02,Oil palm,2022-06-30,0.0,13.4,zero,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Palmera,124.0,
ST02,Oil palm,2022-07-01,,13.4,missing,True,False,False,inferred_sequential,Datos ETP In situ.xlsx,Palmera,125.0,
ST03,Banana,2022-03-01,0.0,0.0,zero,False,True,False,explicit_month_day,Datos ETP In situ.xlsx,Banana,3.0,
ST03,Banana,2022-03-02,0.0,0.0,zero,False,True,False,explicit_month_day,Datos ETP In situ.xlsx,Banana,4.0,
ST03,Banana,2022-03-03,0.0,0.0,zero,False,True,False,explicit_month_day,Datos ETP In situ.xlsx,Banana,5.0,
ST03,Banana,2022-03-04,0.0,0.0,zero,False,True,False,explicit_month_day,Datos ETP In situ.xlsx,Banana,6.0,
ST03,Banana,2022-03-05,0.0,0.0,zero,False,True,False,explicit_month_day,Datos ETP In situ.xlsx,Banana,7.0,
ST03,Banana,2022-03-06,0.0,0.0,zero,False,True,False,explicit_month_day,Datos ETP In situ.xlsx,Banana,8.0,
ST03,Banana,2022-03-07,0.0,0.0,zero,False,True,False,explicit_month_day,Datos ETP In situ.xlsx,Banana,9.0,
ST03,Banana,2022-03-08,0.0,0.0,zero,False,True,False,explicit_month_day,Datos ETP In situ.xlsx,Banana,10.0,
ST03,Banana,2022-03-09,0.0,0.0,zero,False,True,False,explicit_month_day,Datos ETP In situ.xlsx,Banana,11.0,
ST03,Banana,2022-03-10,0.0,0.0,zero,False,True,False,explicit_month_day,Datos ETP In situ.xlsx,Banana,12.0,
ST03,Banana,2022-03-11,0.2,0.0,observed_positive,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Banana,13.0,E14-E13
ST03,Banana,2022-03-12,0.4999999999999999,0.2,observed_positive,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Banana,14.0,E15-E14
ST03,Banana,2022-03-13,0.5,0.7,observed_positive,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Banana,15.0,E16-E15
ST03,Banana,2022-03-14,0.6000000000000001,1.2,observed_positive,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Banana,16.0,
ST03,Banana,2022-03-15,0.4999999999999998,1.8,observed_positive,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Banana,17.0,
ST03,Banana,2022-03-16,0.6000000000000001,2.3,observed_positive,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Banana,18.0,
ST03,Banana,2022-03-17,0.5,2.9,observed_positive,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Banana,19.0,
ST03,Banana,2022-03-18,0.5,3.4,observed_positive,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Banana,20.0,
ST03,Banana,2022-03-19,0.5000000000000004,3.9,observed_positive,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Banana,21.0,
ST03,Banana,2022-03-20,0.5,4.4,observed_positive,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Banana,22.0,
ST03,Banana,2022-03-21,0.5,4.9,observed_positive,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Banana,23.0,
ST03,Banana,2022-03-22,0.5999999999999996,5.4,observed_positive,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Banana,24.0,
ST03,Banana,2022-03-23,0.7000000000000002,6.0,observed_positive,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Banana,25.0,
ST03,Banana,2022-03-24,0.5999999999999996,6.7,observed_positive,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Banana,26.0,
ST03,Banana,2022-03-25,0.6000000000000005,7.3,observed_positive,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Banana,27.0,
ST03,Banana,2022-03-26,0.5,7.9,observed_positive,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Banana,28.0,
ST03,Banana,2022-03-27,0.2999999999999989,8.4,observed_positive,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Banana,29.0,
ST03,Banana,2022-03-28,0.3000000000000007,8.7,observed_positive,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Banana,30.0,
ST03,Banana,2022-03-29,0.4000000000000003,9.0,observed_positive,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Banana,31.0,
ST03,Banana,2022-03-30,0.4000000000000003,9.4,observed_positive,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Banana,32.0,
ST03,Banana,2022-03-31,0.5,9.8,observed_positive,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Banana,33.0,
ST03,Banana,2022-04-01,0.2999999999999989,10.3,observed_positive,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Banana,34.0,
ST03,Banana,2022-04-02,0.3000000000000007,10.6,observed_positive,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Banana,35.0,
ST03,Banana,2022-04-03,0.6999999999999993,10.9,observed_positive,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Banana,36.0,
ST03,Banana,2022-04-04,0.7000000000000011,11.6,observed_positive,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Banana,37.0,
ST03,Banana,2022-04-05,0.5999999999999996,12.3,observed_positive,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Banana,38.0,
ST03,Banana,2022-04-06,0.5999999999999996,12.9,observed_positive,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Banana,39.0,
ST03,Banana,2022-04-07,0.5,13.5,observed_positive,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Banana,40.0,
ST03,Banana,2022-04-08,0.4000000000000003,14.0,observed_positive,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Banana,41.0,
ST03,Banana,2022-04-09,0.5999999999999996,14.4,observed_positive,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Banana,42.0,
ST03,Banana,2022-04-10,0.5,15.0,observed_positive,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Banana,43.0,E44-E43
ST03,Banana,2022-04-11,0.5,15.5,observed_positive,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Banana,44.0,E45-I44
ST03,Banana,2022-04-12,0.8,0.5,observed_positive,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Banana,45.0,E46-E45
ST03,Banana,2022-04-13,0.5999999999999999,1.3,observed_positive,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Banana,46.0,
ST03,Banana,2022-04-14,0.6000000000000001,1.9,observed_positive,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Banana,47.0,
ST03,Banana,2022-04-15,0.7000000000000002,2.5,observed_positive,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Banana,48.0,
ST03,Banana,2022-04-16,0.5999999999999996,3.2,observed_positive,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Banana,49.0,
ST03,Banana,2022-04-17,0.7000000000000002,3.8,observed_positive,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Banana,50.0,
ST03,Banana,2022-04-18,0.4000000000000003,4.5,observed_positive,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Banana,51.0,
ST03,Banana,2022-04-19,0.5,4.9,observed_positive,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Banana,52.0,
ST03,Banana,2022-04-20,0.5,5.4,observed_positive,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Banana,53.0,
ST03,Banana,2022-04-21,0.3999999999999994,5.9,observed_positive,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Banana,54.0,
ST03,Banana,2022-04-22,0.2999999999999998,6.3,observed_positive,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Banana,55.0,
ST03,Banana,2022-04-23,0.3000000000000007,6.6,observed_positive,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Banana,56.0,
ST03,Banana,2022-04-24,0.3999999999999994,6.9,observed_positive,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Banana,57.0,
ST03,Banana,2022-04-25,0.5,7.3,observed_positive,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Banana,58.0,
ST03,Banana,2022-04-26,0.3999999999999994,7.8,observed_positive,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Banana,59.0,
ST03,Banana,2022-04-27,0.4000000000000003,8.2,observed_positive,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Banana,60.0,
ST03,Banana,2022-04-28,0.4000000000000003,8.6,observed_positive,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Banana,61.0,
ST03,Banana,2022-04-29,0.3000000000000007,9.0,observed_positive,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Banana,62.0,
ST03,Banana,2022-04-30,0.5,9.3,observed_positive,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Banana,63.0,
ST03,Banana,2022-05-01,0.5,9.8,observed_positive,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Banana,64.0,
ST03,Banana,2022-05-02,0.5999999999999996,10.3,observed_positive,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Banana,65.0,
ST03,Banana,2022-05-03,0.5999999999999996,10.9,observed_positive,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Banana,66.0,
ST03,Banana,2022-05-04,0.5999999999999996,11.5,observed_positive,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Banana,67.0,
ST03,Banana,2022-05-05,0.4000000000000003,12.1,observed_positive,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Banana,68.0,
ST03,Banana,2022-05-06,0.4000000000000003,12.5,observed_positive,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Banana,69.0,
ST03,Banana,2022-05-07,0.4000000000000003,12.9,observed_positive,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Banana,70.0,
ST03,Banana,2022-05-08,0.3999999999999986,13.3,observed_positive,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Banana,71.0,
ST03,Banana,2022-05-09,0.4000000000000003,13.7,observed_positive,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Banana,72.0,
ST03,Banana,2022-05-10,0.3000000000000007,14.1,observed_positive,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Banana,73.0,
ST03,Banana,2022-05-11,0.2999999999999989,14.4,observed_positive,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Banana,74.0,E75-E74
ST03,Banana,2022-05-12,0.5,14.7,observed_positive,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Banana,75.0,E76-E75
ST03,Banana,2022-05-13,0.3,15.2,observed_positive,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Banana,76.0,E77-I76
ST03,Banana,2022-05-14,0.3999999999999999,0.3,observed_positive,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Banana,77.0,E78-E77
ST03,Banana,2022-05-15,0.3,0.7,observed_positive,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Banana,78.0,E79-E78
ST03,Banana,2022-05-16,0.3,1.0,observed_positive,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Banana,79.0,
ST03,Banana,2022-05-17,0.3,1.3,observed_positive,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Banana,80.0,
ST03,Banana,2022-05-18,0.2999999999999998,1.6,observed_positive,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Banana,81.0,
ST03,Banana,2022-05-19,0.3999999999999999,1.9,observed_positive,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Banana,82.0,
ST03,Banana,2022-05-20,0.4000000000000003,2.3,observed_positive,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Banana,83.0,
ST03,Banana,2022-05-21,0.2999999999999998,2.7,observed_positive,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Banana,84.0,
ST03,Banana,2022-05-22,0.6000000000000001,3.0,observed_positive,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Banana,85.0,
ST03,Banana,2022-05-23,0.6000000000000001,3.6,observed_positive,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Banana,86.0,
ST03,Banana,2022-05-24,0.5999999999999996,4.2,observed_positive,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Banana,87.0,
ST03,Banana,2022-05-25,0.4000000000000003,4.8,observed_positive,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Banana,88.0,
ST03,Banana,2022-05-26,0.3999999999999994,5.2,observed_positive,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Banana,89.0,
ST03,Banana,2022-05-27,0.5,5.6,observed_positive,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Banana,90.0,
ST03,Banana,2022-05-28,0.7000000000000002,6.1,observed_positive,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Banana,91.0,
ST03,Banana,2022-05-29,0.5,6.8,observed_positive,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Banana,92.0,
ST03,Banana,2022-05-30,0.5,7.3,observed_positive,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Banana,93.0,
ST03,Banana,2022-05-31,0.6000000000000005,7.8,observed_positive,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Banana,94.0,
ST03,Banana,2022-06-01,0.5999999999999996,8.4,observed_positive,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Banana,95.0,
ST03,Banana,2022-06-02,0.4000000000000003,9.0,observed_positive,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Banana,96.0,
ST03,Banana,2022-06-03,0.2999999999999989,9.4,observed_positive,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Banana,97.0,
ST03,Banana,2022-06-04,0.3000000000000007,9.7,observed_positive,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Banana,98.0,
ST03,Banana,2022-06-05,0.4000000000000003,10.0,observed_positive,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Banana,99.0,
ST03,Banana,2022-06-06,0.4000000000000003,10.4,observed_positive,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Banana,100.0,
ST03,Banana,2022-06-07,0.1999999999999993,10.8,observed_positive,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Banana,101.0,
ST03,Banana,2022-06-08,0.5999999999999996,11.0,observed_positive,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Banana,102.0,
ST03,Banana,2022-06-09,0.4000000000000003,11.6,observed_positive,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Banana,103.0,
ST03,Banana,2022-06-10,0.5,12.0,observed_positive,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Banana,104.0,E105-E104
ST03,Banana,2022-06-11,0.1999999999999993,12.5,observed_positive,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Banana,105.0,E106-E105
ST03,Banana,2022-06-12,0.3000000000000007,12.7,observed_positive,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Banana,106.0,
ST03,Banana,2022-06-13,0.5999999999999996,13.0,observed_positive,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Banana,107.0,
ST03,Banana,2022-06-14,0.5,13.6,observed_positive,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Banana,108.0,
ST03,Banana,2022-06-15,0.4000000000000003,14.1,observed_positive,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Banana,109.0,
ST03,Banana,2022-06-16,0.5,14.5,observed_positive,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Banana,110.0,
ST03,Banana,2022-06-17,0.5,15.0,observed_positive,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Banana,111.0,
ST03,Banana,2022-06-18,0.2,15.5,observed_positive,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Banana,112.0,E113-I112
ST03,Banana,2022-06-19,0.3,0.2,observed_positive,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Banana,113.0,
ST03,Banana,2022-06-20,0.5,0.5,observed_positive,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Banana,114.0,
ST03,Banana,2022-06-21,0.5,1.0,observed_positive,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Banana,115.0,
ST03,Banana,2022-06-22,0.3999999999999999,1.5,observed_positive,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Banana,116.0,
ST03,Banana,2022-06-23,0.6000000000000001,1.9,observed_positive,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Banana,117.0,
ST03,Banana,2022-06-24,0.3999999999999999,2.5,observed_positive,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Banana,118.0,
ST03,Banana,2022-06-25,0.5,2.9,observed_positive,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Banana,119.0,
ST03,Banana,2022-06-26,0.3000000000000002,3.4,observed_positive,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Banana,120.0,
ST03,Banana,2022-06-27,0.1999999999999997,3.7,observed_positive,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Banana,121.0,
ST03,Banana,2022-06-28,0.3000000000000002,3.9,observed_positive,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Banana,122.0,
ST03,Banana,2022-06-29,0.3999999999999994,4.2,observed_positive,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Banana,123.0,
ST03,Banana,2022-06-30,0.4000000000000003,4.6,observed_positive,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Banana,124.0,
ST03,Banana,2022-07-01,0.4000000000000003,5.0,observed_positive,True,False,False,inferred_sequential,Datos ETP In situ.xlsx,Banana,125.0,
ST04,Mangrove,2022-03-01,0.0,0.0,zero,False,True,False,explicit_month_day,Datos ETP In situ.xlsx,Mangrove,3.0,
ST04,Mangrove,2022-03-02,0.0,0.0,zero,False,True,False,explicit_month_day,Datos ETP In situ.xlsx,Mangrove,4.0,
ST04,Mangrove,2022-03-03,0.0,0.0,zero,False,True,False,explicit_month_day,Datos ETP In situ.xlsx,Mangrove,5.0,
ST04,Mangrove,2022-03-04,0.0,0.0,zero,False,True,False,explicit_month_day,Datos ETP In situ.xlsx,Mangrove,6.0,
ST04,Mangrove,2022-03-05,0.0,0.0,zero,False,True,False,explicit_month_day,Datos ETP In situ.xlsx,Mangrove,7.0,
ST04,Mangrove,2022-03-06,0.0,0.0,zero,False,True,False,explicit_month_day,Datos ETP In situ.xlsx,Mangrove,8.0,
ST04,Mangrove,2022-03-07,0.0,0.0,zero,False,True,False,explicit_month_day,Datos ETP In situ.xlsx,Mangrove,9.0,
ST04,Mangrove,2022-03-08,0.0,0.0,zero,False,True,False,explicit_month_day,Datos ETP In situ.xlsx,Mangrove,10.0,
ST04,Mangrove,2022-03-09,0.0,0.0,zero,False,True,False,explicit_month_day,Datos ETP In situ.xlsx,Mangrove,11.0,
ST04,Mangrove,2022-03-10,0.0,0.0,zero,False,True,False,explicit_month_day,Datos ETP In situ.xlsx,Mangrove,12.0,
ST04,Mangrove,2022-03-11,0.0,0.0,zero,False,True,False,explicit_month_day,Datos ETP In situ.xlsx,Mangrove,13.0,
ST04,Mangrove,2022-03-12,0.0,0.0,zero,False,True,False,explicit_month_day,Datos ETP In situ.xlsx,Mangrove,14.0,
ST04,Mangrove,2022-03-13,0.0,0.0,zero,False,True,False,explicit_month_day,Datos ETP In situ.xlsx,Mangrove,15.0,
ST04,Mangrove,2022-03-14,0.0,0.0,zero,False,True,False,explicit_month_day,Datos ETP In situ.xlsx,Mangrove,16.0,
ST04,Mangrove,2022-03-15,0.0,0.0,zero,False,True,False,explicit_month_day,Datos ETP In situ.xlsx,Mangrove,17.0,
ST04,Mangrove,2022-03-16,0.0,0.0,zero,False,True,False,explicit_month_day,Datos ETP In situ.xlsx,Mangrove,18.0,
ST04,Mangrove,2022-03-17,0.3,0.3,observed_positive,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Mangrove,19.0,E20-E19
ST04,Mangrove,2022-03-18,0.3,0.6,observed_positive,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Mangrove,20.0,
ST04,Mangrove,2022-03-19,0.2,0.9,observed_positive,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Mangrove,21.0,
ST04,Mangrove,2022-03-20,0.2999999999999998,1.1,observed_positive,True,False,False,explicit_month_day,Datos ETP In situ.xlsx,Mangrove,22.0,
