source,station,station_id,period_start,period_end,source_scale_m,products,coverage_pct,NDVI_p05,NDVI_p95,nonwater_pixel_count
S2,Pastos limpios,00000000000000000000,2023-01-25,2023-02-02,20,2,100.0,0.3099306757785072,0.8719604462385178,594
S2,Palma,00000000000000000001,2023-01-25,2023-02-02,20,2,100.0,0.5945910513401031,0.8661322768996744,594
S2,Bananera,00000000000000000002,2023-01-25,2023-02-02,20,2,100.0,0.5803655962643158,0.8686628526654737,594
S2,Manglar,00000000000000000003,2023-01-25,2023-02-02,20,2,100.0,0.6899543404579163,0.8870862796902657,594
S2,Bosque seco,00000000000000000004,2023-01-25,2023-02-02,20,2,100.0,0.4262062609195709,0.8531015745982522,594
S2,Pastos limpios,00000000000000000000,2023-02-02,2023-02-10,20,4,100.0,0.3179219961166382,0.8691731452941894,594
S2,Palma,00000000000000000001,2023-02-02,2023-02-10,20,4,100.0,0.5737630128860474,0.8623547644093872,594
S2,Bananera,00000000000000000002,2023-02-02,2023-02-10,20,4,100.0,0.5572123527526855,0.8615122628235262,594
S2,Manglar,00000000000000000003,2023-02-02,2023-02-10,20,4,100.0,0.6959712306658427,0.8935254693031311,594
S2,Bosque seco,00000000000000000004,2023-02-02,2023-02-10,20,4,100.0,0.4042043222691685,0.8425540371996457,594
S2,Pastos limpios,00000000000000000000,2023-02-10,2023-02-18,20,4,100.0,0.3179279863834381,0.8808669759266411,594
S2,Palma,00000000000000000001,2023-02-10,2023-02-18,20,4,100.0,0.5459957122802734,0.8506985359970748,594
S2,Bananera,00000000000000000002,2023-02-10,2023-02-18,20,4,100.0,0.4782963590444745,0.8453509297114753,594
S2,Manglar,00000000000000000003,2023-02-10,2023-02-18,20,4,100.0,0.6923941493034362,0.8897079564521311,594
S2,Bosque seco,00000000000000000004,2023-02-10,2023-02-18,20,4,100.0,0.3965912461280823,0.8265396356582642,594
S2,Pastos limpios,00000000000000000000,2023-02-18,2023-02-26,20,2,100.0,0.33682163059711456,0.861565925180912,594
S2,Palma,00000000000000000001,2023-02-18,2023-02-26,20,2,100.0,0.5263174176216125,0.844594174949684,594
S2,Bananera,00000000000000000002,2023-02-18,2023-02-26,20,2,100.0,0.5020555257797241,0.8610226472218832,594
S2,Manglar,00000000000000000003,2023-02-18,2023-02-26,20,2,100.0,0.6957759261131287,0.8954075140415334,594
S2,Bosque seco,00000000000000000004,2023-02-18,2023-02-26,20,2,100.0,0.35297812819480895,0.8226487755775451,594
S2,Pastos limpios,00000000000000000000,2023-02-26,2023-03-06,20,4,100.0,0.32974134385585785,0.8647905915014206,594
S2,Palma,00000000000000000001,2023-02-26,2023-03-06,20,4,100.0,0.5102400779724121,0.8412222476994119,594
S2,Bananera,00000000000000000002,2023-02-26,2023-03-06,20,4,100.0,0.49003638327121735,0.8565802524202043,594
S2,Manglar,00000000000000000003,2023-02-26,2023-03-06,20,4,100.0,0.6930433511734009,0.8834985980688427,594
S2,Bosque seco,00000000000000000004,2023-02-26,2023-03-06,20,4,100.0,0.33739799382061975,0.8227815628051758,594
S2,Pastos limpios,00000000000000000000,2023-03-06,2023-03-14,20,2,0.0,,,0
S2,Palma,00000000000000000001,2023-03-06,2023-03-14,20,2,0.0,,,0
S2,Bananera,00000000000000000002,2023-03-06,2023-03-14,20,2,0.0,,,0
S2,Manglar,00000000000000000003,2023-03-06,2023-03-14,20,2,0.0,,,0
S2,Bosque seco,00000000000000000004,2023-03-06,2023-03-14,20,2,0.0,,,0
S2,Pastos limpios,00000000000000000000,2023-03-14,2023-03-22,20,4,100.0,0.37373559176921844,0.8889494831998019,594
S2,Palma,00000000000000000001,2023-03-14,2023-03-22,20,4,100.0,0.5244126915931702,0.8429652094841004,594
S2,Bananera,00000000000000000002,2023-03-14,2023-03-22,20,4,100.0,0.525669276714325,0.892296032965822,594
S2,Manglar,00000000000000000003,2023-03-14,2023-03-22,20,4,100.0,0.5957651734352112,0.8813775497418581,594
S2,Bosque seco,00000000000000000004,2023-03-14,2023-03-22,20,4,100.0,0.40402697026729584,0.8060180306434631,594
S2,Pastos limpios,00000000000000000000,2023-03-22,2023-03-30,20,4,100.0,0.48599912226200104,0.8497080169477905,594
S2,Palma,00000000000000000001,2023-03-22,2023-03-30,20,4,100.0,0.5210508704185486,0.822429895401001,594
S2,Bananera,00000000000000000002,2023-03-22,2023-03-30,20,4,100.0,0.5290481448173523,0.873100996017456,594
S2,Manglar,00000000000000000003,2023-03-22,2023-03-30,20,4,100.0,0.7241295576095581,0.8583053435598101,594
S2,Bosque seco,00000000000000000004,2023-03-22,2023-03-30,20,4,100.0,0.46643345057964325,0.8653393342154817,594
S2,Pastos limpios,00000000000000000000,2023-03-30,2023-04-07,20,2,100.0,0.46716830134391785,0.8774538607531805,594
S2,Palma,00000000000000000001,2023-03-30,2023-04-07,20,2,100.0,0.5021839439868927,0.8448548855880897,594
S2,Bananera,00000000000000000002,2023-03-30,2023-04-07,20,2,100.0,0.47275686264038086,0.8765577755112122,594
S2,Manglar,00000000000000000003,2023-03-30,2023-04-07,20,2,100.0,0.7562658190727234,0.880393987535689,594
S2,Bosque seco,00000000000000000004,2023-03-30,2023-04-07,20,2,100.0,0.42085783183574677,0.9196735435718649,594
S2,Pastos limpios,00000000000000000000,2023-04-07,2023-04-15,20,4,100.0,0.4753967187383042,0.8339733282725016,594
S2,Palma,00000000000000000001,2023-04-07,2023-04-15,20,4,100.0,0.53274254322052,0.8013999462127686,594
S2,Bananera,00000000000000000002,2023-04-07,2023-04-15,20,4,100.0,0.5300257205963135,0.8808039623195455,594
S2,Manglar,00000000000000000003,2023-04-07,2023-04-15,20,4,100.0,0.7255262136459351,0.8797868756166067,594
S2,Bosque seco,00000000000000000004,2023-04-07,2023-04-15,20,4,100.0,0.4960739314556122,0.9117837424412145,594
S2,Pastos limpios,00000000000000000000,2023-04-15,2023-04-23,20,2,100.0,0.39545396586185894,0.8544533660967057,594
S2,Palma,00000000000000000001,2023-04-15,2023-04-23,20,2,84.45830847630617,0.5247927308082581,0.7609328656452489,503
S2,Bananera,00000000000000000002,2023-04-15,2023-04-23,20,2,100.0,0.5445544123649597,0.8650533761405639,594
S2,Manglar,00000000000000000003,2023-04-15,2023-04-23,20,2,67.3932409908615,,,0
S2,Bosque seco,00000000000000000004,2023-04-15,2023-04-23,20,2,100.0,0.5475201606750488,0.8997826993777023,594
S2,Pastos limpios,00000000000000000000,2023-04-23,2023-05-01,20,4,100.0,0.3998006482919057,0.8344534486532211,594
S2,Palma,00000000000000000001,2023-04-23,2023-05-01,20,4,99.35886838833025,0.5461438894271851,0.7993922710418702,590
S2,Bananera,00000000000000000002,2023-04-23,2023-05-01,20,4,93.12275808527005,0.5384283661842346,0.8185983044760567,547
S2,Manglar,00000000000000000003,2023-04-23,2023-05-01,20,4,0.0,,,0
S2,Bosque seco,00000000000000000004,2023-04-23,2023-05-01,20,4,100.0,0.5620972514152527,0.7977856952756057,594
S2,Pastos limpios,00000000000000000000,2023-05-01,2023-05-09,20,6,100.0,0.5260758399963379,0.8847275674343109,594
S2,Palma,00000000000000000001,2023-05-01,2023-05-09,20,6,100.0,0.559762567281723,0.8449344464710781,594
S2,Bananera,00000000000000000002,2023-05-01,2023-05-09,20,6,100.0,0.5806523859500885,0.9081782805603379,594
S2,Manglar,00000000000000000003,2023-05-01,2023-05-09,20,6,100.0,0.5866844356060028,0.8820775433086492,594
S2,Bosque seco,00000000000000000004,2023-05-01,2023-05-09,20,6,100.0,0.45503393809000653,0.9243655781885266,594
S2,Pastos limpios,00000000000000000000,2023-05-09,2023-05-17,20,2,100.0,0.5176414052645365,0.8687893363737291,594
S2,Palma,00000000000000000001,2023-05-09,2023-05-17,20,2,100.0,0.5571399331092834,0.8329131901264191,594
S2,Bananera,00000000000000000002,2023-05-09,2023-05-17,20,2,100.0,0.5885757207870483,0.8768138841293646,594
S2,Manglar,00000000000000000003,2023-05-09,2023-05-17,20,2,100.0,0.6155579686164856,0.8855445583661398,594
S2,Bosque seco,00000000000000000004,2023-05-09,2023-05-17,20,2,100.0,0.3924715220928192,0.9012130511923859,594
S2,Pastos limpios,00000000000000000000,2023-05-17,2023-05-25,20,4,100.0,0.32705338795979816,0.8857537517848854,594
S2,Palma,00000000000000000001,2023-05-17,2023-05-25,20,4,100.0,0.5718637704849243,0.8405692279338837,594
S2,Bananera,00000000000000000002,2023-05-17,2023-05-25,20,4,100.0,0.628630187463116,0.8962390285271865,594
S2,Manglar,00000000000000000003,2023-05-17,2023-05-25,20,4,100.0,0.4162067770957947,0.9083845495453549,594
S2,Bosque seco,00000000000000000004,2023-05-17,2023-05-25,20,4,98.82144834578519,0.5137822138153108,0.9281829415300814,582
S2,Pastos limpios,00000000000000000000,2023-05-25,2023-06-02,20,2,100.0,0.28327319025993347,0.6891950673430506,594
S2,Palma,00000000000000000001,2023-05-25,2023-06-02,20,2,35.96877717801465,,,0
S2,Bananera,00000000000000000002,2023-05-25,2023-06-02,20,2,52.326559366261485,,,0
S2,Manglar,00000000000000000003,2023-05-25,2023-06-02,20,2,100.0,0.5573975443840027,0.8698533326387405,594
S2,Bosque seco,00000000000000000004,2023-05-25,2023-06-02,20,2,54.63762592669826,,,0
S2,Pastos limpios,00000000000000000000,2023-06-02,2023-06-10,20,4,100.0,0.2991917133331299,0.7631301025000725,594
S2,Palma,00000000000000000001,2023-06-02,2023-06-10,20,4,4.408139208935592,,,0
S2,Bananera,00000000000000000002,2023-06-02,2023-06-10,20,4,100.0,0.5839206818249318,0.8805535018270366,594
S2,Manglar,00000000000000000003,2023-06-02,2023-06-10,20,4,100.0,0.6226174235343933,0.8764850648089253,594
S2,Bosque seco,00000000000000000004,2023-06-02,2023-06-10,20,4,70.21190919615444,,,0
S2,Pastos limpios,00000000000000000000,2023-06-10,2023-06-18,20,4,88.87068259238498,0.2444191426038742,0.766765683889389,523
S2,Palma,00000000000000000001,2023-06-10,2023-06-18,20,4,100.0,0.6401259005069733,0.8366485238075256,594
S2,Bananera,00000000000000000002,2023-06-10,2023-06-18,20,4,63.708117977730026,,,0
S2,Manglar,00000000000000000003,2023-06-10,2023-06-18,20,4,100.0,0.6785341501235962,0.9000288404074291,594
S2,Bosque seco,00000000000000000004,2023-06-10,2023-06-18,20,4,57.28379437545392,,,0
S2,Pastos limpios,00000000000000000000,2023-06-18,2023-06-26,20,2,100.0,0.39733835061391193,0.7918360032327832,594
S2,Palma,00000000000000000001,2023-06-18,2023-06-26,20,2,100.0,0.662715494632721,0.8914686173135961,594
S2,Bananera,00000000000000000002,2023-06-18,2023-06-26,20,2,100.0,0.6350205540657043,0.865406042173825,594
S2,Manglar,00000000000000000003,2023-06-18,2023-06-26,20,2,100.0,0.7299816608428955,0.856745540932768,594
S2,Bosque seco,00000000000000000004,2023-06-18,2023-06-26,20,2,100.0,0.612343966960907,0.8991965907041565,594
S2,Pastos limpios,00000000000000000000,2023-06-26,2023-07-04,20,4,62.74416799620541,,,0
S2,Palma,00000000000000000001,2023-06-26,2023-07-04,20,4,49.11125645983225,,,0
S2,Bananera,00000000000000000002,2023-06-26,2023-07-04,20,4,51.44452990777148,,,0
S2,Manglar,00000000000000000003,2023-06-26,2023-07-04,20,4,100.0,0.591579794883728,0.9152078265213683,594
S2,Bosque seco,00000000000000000004,2023-06-26,2023-07-04,20,4,51.04085022542768,,,0
S2,Pastos limpios,00000000000000000000,2023-07-04,2023-07-12,20,2,0.0,,,0
S2,Palma,00000000000000000001,2023-07-04,2023-07-12,20,2,0.06253189486016575,,,0
S2,Bananera,00000000000000000002,2023-07-04,2023-07-12,20,2,0.0,,,0
S2,Manglar,00000000000000000003,2023-07-04,2023-07-12,20,2,0.0,,,0
S2,Bosque seco,00000000000000000004,2023-07-04,2023-07-12,20,2,0.0,,,0
S2,Pastos limpios,00000000000000000000,2023-07-12,2023-07-20,20,4,100.0,0.3693179090817769,0.8929580781194899,592
S2,Palma,00000000000000000001,2023-07-12,2023-07-20,20,4,87.37790108460496,0.7078397274017334,0.8853618028561578,518
S2,Bananera,00000000000000000002,2023-07-12,2023-07-20,20,4,95.96724917511915,0.6528373956680298,0.8930808735691059,572
S2,Manglar,00000000000000000003,2023-07-12,2023-07-20,20,4,97.7951319041324,0.6388244032859802,0.7609897553920746,578
S2,Bosque seco,00000000000000000004,2023-07-12,2023-07-20,20,4,100.0,0.5678050915400187,0.9310207491707858,594
S2,Pastos limpios,00000000000000000000,2023-07-20,2023-07-28,20,4,100.0,0.4253772050142288,0.8702963590621948,594
S2,Palma,00000000000000000001,2023-07-20,2023-07-28,20,4,100.0,0.630888044834137,0.8994581138909752,594
S2,Bananera,00000000000000000002,2023-07-20,2023-07-28,20,4,100.0,0.6350038993087682,0.8886144547912428,594
S2,Manglar,00000000000000000003,2023-07-20,2023-07-28,20,4,100.0,0.564919908841451,0.9312302929130273,594
S2,Bosque seco,00000000000000000004,2023-07-20,2023-07-28,20,4,100.0,0.5810107390085856,0.9354842237152744,594
S2,Pastos limpios,00000000000000000000,2023-07-28,2023-08-05,20,2,100.0,0.560251323944069,0.9044754393871142,594
S2,Palma,00000000000000000001,2023-07-28,2023-08-05,20,2,100.0,0.6374814212322235,0.8974770665168762,594
S2,Bananera,00000000000000000002,2023-07-28,2023-08-05,20,2,28.024383406057048,,,0
S2,Manglar,00000000000000000003,2023-07-28,2023-08-05,20,2,100.0,0.8275050174229401,0.9247274594290513,594
S2,Bosque seco,00000000000000000004,2023-07-28,2023-08-05,20,2,100.0,0.638518214225769,0.9396109721560365,594
S2,Pastos limpios,00000000000000000000,2023-08-05,2023-08-13,20,4,100.0,0.5831260085105896,0.8811335173476651,594
S2,Palma,00000000000000000001,2023-08-05,2023-08-13,20,4,100.0,0.6125336488087972,0.8738224125446233,594
S2,Bananera,00000000000000000002,2023-08-05,2023-08-13,20,4,100.0,0.389241453763601,0.830532925835265,594
S2,Manglar,00000000000000000003,2023-08-05,2023-08-13,20,4,100.0,0.8079231381416321,0.9054412752991975,594
S2,Bosque seco,00000000000000000004,2023-08-05,2023-08-13,20,4,100.0,0.5798663326672144,0.9276816464987018,594
S2,Pastos limpios,00000000000000000000,2023-08-13,2023-08-21,20,2,98.86737671223031,0.6045883891232517,0.8229973793029786,585
S2,Palma,00000000000000000001,2023-08-13,2023-08-21,20,2,27.946725700608788,,,0
S2,Bananera,00000000000000000002,2023-08-13,2023-08-21,20,2,100.0,0.46694666147232056,0.7754178448352363,594
S2,Manglar,00000000000000000003,2023-08-13,2023-08-21,20,2,100.0,0.636306956410408,0.7568986916473148,594
S2,Bosque seco,00000000000000000004,2023-08-13,2023-08-21,20,2,14.906269549648018,,,0
S2,Pastos limpios,00000000000000000000,2023-08-21,2023-08-29,20,4,0.0,,,0
S2,Palma,00000000000000000001,2023-08-21,2023-08-29,20,4,9.258314226365457,,,0
S2,Bananera,00000000000000000002,2023-08-21,2023-08-29,20,4,79.60405719173897,,,0
S2,Manglar,00000000000000000003,2023-08-21,2023-08-29,20,4,98.93097304442784,0.5170120994249979,0.6787962500226622,588
S2,Bosque seco,00000000000000000004,2023-08-21,2023-08-29,20,4,100.0,0.5810029390002153,0.7222648913537355,594
S2,Pastos limpios,00000000000000000000,2023-08-29,2023-09-06,20,4,100.0,0.6275179472176925,0.8759772426762727,594
S2,Palma,00000000000000000001,2023-08-29,2023-09-06,20,4,100.0,0.604223370552063,0.8527334097486277,594
S2,Bananera,00000000000000000002,2023-08-29,2023-09-06,20,4,100.0,0.5737409293651581,0.7588829394689827,594
S2,Manglar,00000000000000000003,2023-08-29,2023-09-06,20,4,100.0,0.8216559066198259,0.9407074774435052,594
S2,Bosque seco,00000000000000000004,2023-08-29,2023-09-06,20,4,100.0,0.5720730026563009,0.9277840845553353,594
S2,Pastos limpios,00000000000000000000,2023-09-06,2023-09-14,20,2,0.0,,,0
S2,Palma,00000000000000000001,2023-09-06,2023-09-14,20,2,0.0,,,0
S2,Bananera,00000000000000000002,2023-09-06,2023-09-14,20,2,0.0,,,0
S2,Manglar,00000000000000000003,2023-09-06,2023-09-14,20,2,0.0,,,0
S2,Bosque seco,00000000000000000004,2023-09-06,2023-09-14,20,2,0.0,,,0
S2,Pastos limpios,00000000000000000000,2023-09-14,2023-09-22,20,4,100.0,0.6141978669166565,0.869964896905713,594
S2,Palma,00000000000000000001,2023-09-14,2023-09-22,20,4,100.0,0.5959221720695496,0.8482323543846815,594
S2,Bananera,00000000000000000002,2023-09-14,2023-09-22,20,4,100.0,0.5921625725865044,0.8490254036130359,594
S2,Manglar,00000000000000000003,2023-09-14,2023-09-22,20,4,100.0,0.6374231406620571,0.8313252925872803,594
S2,Bosque seco,00000000000000000004,2023-09-14,2023-09-22,20,4,100.0,0.5005410438583743,0.8779054085413615,594
S2,Pastos limpios,00000000000000000000,2023-09-22,2023-09-30,20,2,100.0,0.5092557470003763,0.5826773524284363,594
S2,Palma,00000000000000000001,2023-09-22,2023-09-30,20,2,100.0,0.4914995797415547,0.5519373048775446,594
S2,Bananera,00000000000000000002,2023-09-22,2023-09-30,20,2,100.0,0.5025071501731873,0.5805670710710379,594
S2,Manglar,00000000000000000003,2023-09-22,2023-09-30,20,2,0.0,,,0
S2,Bosque seco,00000000000000000004,2023-09-22,2023-09-30,20,2,100.0,0.5249149799346924,0.6500122581808825,594
S2,Pastos limpios,00000000000000000000,2023-09-30,2023-10-08,20,4,100.0,0.7276329398155212,0.879628849113526,594
S2,Palma,00000000000000000001,2023-09-30,2023-10-08,20,4,100.0,0.5772107541561127,0.7410519840125751,594
S2,Bananera,00000000000000000002,2023-09-30,2023-10-08,20,4,100.0,0.6115435361862183,0.7803497402675291,594
S2,Manglar,00000000000000000003,2023-09-30,2023-10-08,20,4,100.0,0.7287093997001648,0.8737575547582299,594
S2,Bosque seco,00000000000000000004,2023-09-30,2023-10-08,20,4,100.0,0.5449783205986023,0.9006257353548232,594
S2,Pastos limpios,00000000000000000000,2023-10-08,2023-10-16,20,4,100.0,0.5130163431167603,0.8457467273784315,594
S2,Palma,00000000000000000001,2023-10-08,2023-10-16,20,4,15.788225316073575,,,0
S2,Bananera,00000000000000000002,2023-10-08,2023-10-16,20,4,0.1502397366132082,,,0
S2,Manglar,00000000000000000003,2023-10-08,2023-10-16,20,4,95.20446577389504,0.6988123655319214,0.8497811328116798,564
S2,Bosque seco,00000000000000000004,2023-10-08,2023-10-16,20,4,98.14264861327833,0.6751998364925385,0.8778709854398455,578
S2,Pastos limpios,00000000000000000000,2023-10-16,2023-10-24,20,2,16.627858508329382,,,0
S2,Palma,00000000000000000001,2023-10-16,2023-10-24,20,2,68.16264042722942,,,0
S2,Bananera,00000000000000000002,2023-10-16,2023-10-24,20,2,100.0,0.5226316000334918,0.6299704374377835,594
S2,Manglar,00000000000000000003,2023-10-16,2023-10-24,20,2,0.0,,,0
S2,Bosque seco,00000000000000000004,2023-10-16,2023-10-24,20,2,100.0,0.5805719345808029,0.8804156514810539,594
S2,Pastos limpios,00000000000000000000,2023-10-24,2023-11-01,20,4,100.0,0.3994841310180651,0.7867932355681132,594
S2,Palma,00000000000000000001,2023-10-24,2023-11-01,20,4,97.19037727576566,0.4912516574064891,0.8214223924649243,572
S2,Bananera,00000000000000000002,2023-10-24,2023-11-01,20,4,91.82379538641806,0.6631304621696472,0.8170035481452942,534
S2,Manglar,00000000000000000003,2023-10-24,2023-11-01,20,4,100.0,0.7095649838447571,0.8466325590660883,594
S2,Bosque seco,00000000000000000004,2023-10-24,2023-11-01,20,4,100.0,0.5145001264207391,0.725548098484675,594
S2,Pastos limpios,00000000000000000000,2023-11-01,2023-11-09,20,2,100.0,0.2931197670138912,0.8867114923362771,594
S2,Palma,00000000000000000001,2023-11-01,2023-11-09,20,2,95.01397983166703,0.7094511687755585,0.9198439658899491,563
S2,Bananera,00000000000000000002,2023-11-01,2023-11-09,20,2,0.0,,,0
S2,Manglar,00000000000000000003,2023-11-01,2023-11-09,20,2,100.0,0.6425347126639529,0.9236233113996637,594
S2,Bosque seco,00000000000000000004,2023-11-01,2023-11-09,20,2,100.0,0.6868870258331299,0.9344525783723032,594
S2,Pastos limpios,00000000000000000000,2023-11-09,2023-11-17,20,4,100.0,0.5052042465017299,0.9088403269796088,594
S2,Palma,00000000000000000001,2023-11-09,2023-11-17,20,4,100.0,0.6703253388404846,0.905333948586127,594
S2,Bananera,00000000000000000002,2023-11-09,2023-11-17,20,4,100.0,0.6496009409893304,0.8966199149059342,594
S2,Manglar,00000000000000000003,2023-11-09,2023-11-17,20,4,100.0,0.7577863335609436,0.9188909498708588,594
S2,Bosque seco,00000000000000000004,2023-11-09,2023-11-17,20,4,100.0,0.6961951553821564,0.9317541846082783,594
S2,Pastos limpios,00000000000000000000,2023-11-17,2023-11-25,20,4,100.0,0.549170708656311,0.8924178816030885,594
S2,Palma,00000000000000000001,2023-11-17,2023-11-25,20,4,100.0,0.6814310848712921,0.9032570460358181,594
S2,Bananera,00000000000000000002,2023-11-17,2023-11-25,20,4,100.0,0.6966097354888916,0.8921035092524501,594
S2,Manglar,00000000000000000003,2023-11-17,2023-11-25,20,4,100.0,0.8275571465492249,0.9146671858700841,594
S2,Bosque seco,00000000000000000004,2023-11-17,2023-11-25,20,4,100.0,0.7102525432904562,0.9346339574781409,594
S2,Pastos limpios,00000000000000000000,2023-11-25,2023-12-03,20,2,100.0,0.5589005947113037,0.8368768692016602,594
S2,Palma,00000000000000000001,2023-11-25,2023-12-03,20,2,87.25930611159428,0.671163990392954,0.8584616854443529,521
S2,Bananera,00000000000000000002,2023-11-25,2023-12-03,20,2,100.0,0.6548359536606332,0.8576307987993012,594
S2,Manglar,00000000000000000003,2023-11-25,2023-12-03,20,2,100.0,0.7965259253978729,0.8909492492675781,594
S2,Bosque seco,00000000000000000004,2023-11-25,2023-12-03,20,2,100.0,0.57382732629776,0.7515113995538145,594
S2,Pastos limpios,00000000000000000000,2023-12-03,2023-12-11,20,2,100.0,0.4591397766556059,0.8734045475721359,594
S2,Palma,00000000000000000001,2023-12-03,2023-12-11,20,2,100.0,0.6452872455120087,0.8992308165030145,594
S2,Bananera,00000000000000000002,2023-12-03,2023-12-11,20,2,100.0,0.6561233997344971,0.8885323663763245,594
S2,Manglar,00000000000000000003,2023-12-03,2023-12-11,20,2,100.0,0.779407262802124,0.9007242719332377,594
S2,Bosque seco,00000000000000000004,2023-12-03,2023-12-11,20,2,100.0,0.5131003260612488,0.9314846384494119,594
S2,Pastos limpios,00000000000000000000,2023-12-11,2023-12-19,20,2,100.0,0.43921205401420593,0.845638155170897,594
S2,Palma,00000000000000000001,2023-12-11,2023-12-19,20,2,100.0,0.6335758948228531,0.8734061419963837,594
S2,Bananera,00000000000000000002,2023-12-11,2023-12-19,20,2,100.0,0.6384348880015147,0.8495363672837289,594
S2,Manglar,00000000000000000003,2023-12-11,2023-12-19,20,2,100.0,0.7784386873245239,0.911056303989298,594
S2,Bosque seco,00000000000000000004,2023-12-11,2023-12-19,20,2,100.0,0.4870567321777344,0.8303511844740973,594
S2,Pastos limpios,00000000000000000000,2023-12-19,2023-12-27,20,4,100.0,0.5021820012334121,0.8419335608596281,594
S2,Palma,00000000000000000001,2023-12-19,2023-12-27,20,4,100.0,0.6121915578842163,0.848605158603896,594
S2,Bananera,00000000000000000002,2023-12-19,2023-12-27,20,4,100.0,0.6385542788102948,0.845902191456621,594
S2,Manglar,00000000000000000003,2023-12-19,2023-12-27,20,4,100.0,0.7023685574531555,0.8831996733325131,594
S2,Bosque seco,00000000000000000004,2023-12-19,2023-12-27,20,4,100.0,0.47136897154633994,0.8772991777577464,594
S2,Pastos limpios,00000000000000000000,2023-12-27,2024-01-01,20,2,100.0,0.47914297382036847,0.7035431861877441,594
S2,Palma,00000000000000000001,2023-12-27,2024-01-01,20,2,100.0,0.5953834652900696,0.826924204826355,594
S2,Bananera,00000000000000000002,2023-12-27,2024-01-01,20,2,100.0,0.6578734815120697,0.8222977552888573,594
S2,Manglar,00000000000000000003,2023-12-27,2024-01-01,20,2,100.0,0.6419798731803894,0.7719349383260854,594
S2,Bosque seco,00000000000000000004,2023-12-27,2024-01-01,20,2,100.0,0.5231963625321022,0.8692986459694624,594
