source,station,station_id,period_start,period_end,source_scale_m,products,coverage_pct,NDVI_p05,NDVI_p95,nonwater_pixel_count
HLS,Pastos limpios,00000000000000000000,2021-03-22,2021-03-30,30,8,100.0,-9999.0,-9999.0,0
HLS,Palma,00000000000000000001,2021-03-22,2021-03-30,30,8,100.0,-9999.0,-9999.0,0
HLS,Bananera,00000000000000000002,2021-03-22,2021-03-30,30,8,100.0,-9999.0,-9999.0,0
HLS,Manglar,00000000000000000003,2021-03-22,2021-03-30,30,8,100.0,-9999.0,-9999.0,0
HLS,Bosque seco,00000000000000000004,2021-03-22,2021-03-30,30,8,100.0,-9999.0,-9999.0,0
HLS,Pastos limpios,00000000000000000000,2021-03-30,2021-04-07,30,5,0.0,-9999.0,-9999.0,0
HLS,Palma,00000000000000000001,2021-03-30,2021-04-07,30,5,0.0,-9999.0,-9999.0,0
HLS,Bananera,00000000000000000002,2021-03-30,2021-04-07,30,5,0.0,-9999.0,-9999.0,0
HLS,Manglar,00000000000000000003,2021-03-30,2021-04-07,30,5,0.0,-9999.0,-9999.0,0
HLS,Bosque seco,00000000000000000004,2021-03-30,2021-04-07,30,5,0.0,-9999.0,-9999.0,0
HLS,Pastos limpios,00000000000000000000,2021-04-07,2021-04-15,30,6,0.5935815973618594,-9999.0,-9999.0,0
HLS,Palma,00000000000000000001,2021-04-07,2021-04-15,30,6,15.216097537437074,-9999.0,-9999.0,0
HLS,Bananera,00000000000000000002,2021-04-07,2021-04-15,30,6,100.0,-9999.0,-9999.0,0
HLS,Manglar,00000000000000000003,2021-04-07,2021-04-15,30,6,100.0,-9999.0,-9999.0,0
HLS,Bosque seco,00000000000000000004,2021-04-07,2021-04-15,30,6,100.0,-9999.0,-9999.0,0
HLS,Pastos limpios,00000000000000000000,2021-04-15,2021-04-23,30,5,0.0,-9999.0,-9999.0,0
HLS,Palma,00000000000000000001,2021-04-15,2021-04-23,30,5,0.0,-9999.0,-9999.0,0
HLS,Bananera,00000000000000000002,2021-04-15,2021-04-23,30,5,0.0,-9999.0,-9999.0,0
HLS,Manglar,00000000000000000003,2021-04-15,2021-04-23,30,5,83.41330566722864,-9999.0,-9999.0,0
