source,station,period_start,period_end,albedo_mean,albedo_coverage_pct
S2,Bananera,2021-02-26,2021-03-06,0.1897696434647368,99.28874005452272
S2,Manglar,2021-02-26,2021-03-06,0.17234119720004532,99.30135845474761
S2,Bosque seco,2021-02-26,2021-03-06,0.1776098153638748,99.30332326371534
HLS,Pastos limpios,2021-03-14,2021-03-22,0.1859097223320536,99.82205471788723
HLS,Palma,2021-03-14,2021-03-22,0.16829062394259822,99.84364301677358
HLS,Bananera,2021-03-14,2021-03-22,0.1674159622321396,99.82011776104834
HLS,Manglar,2021-03-14,2021-03-22,0.16446339493512632,99.02027247771824
HLS,Bosque seco,2021-03-14,2021-03-22,0.14332787588384918,99.81994039772884
S2,Pastos limpios,2021-03-14,2021-03-22,0.21336265646268177,99.30446564784161
S2,Palma,2021-03-14,2021-03-22,0.18814006209772197,99.30422502238977
S2,Bananera,2021-03-14,2021-03-22,0.207823086800186,99.28874005452272
S2,Manglar,2021-03-14,2021-03-22,0.1909174958652557,99.30135845474761
S2,Bosque seco,2021-03-14,2021-03-22,0.19060345783422716,99.30332326371534
HLS,Pastos limpios,2021-03-22,2021-03-30,0.19071934870959836,99.82205471792155
HLS,Palma,2021-03-22,2021-03-30,0.16574509669295007,99.84364301676337
HLS,Bananera,2021-03-22,2021-03-30,0.1782227234388757,99.82011776108571
HLS,Manglar,2021-03-22,2021-03-30,0.1708323676319215,99.02027247771824
HLS,Bosque seco,2021-03-22,2021-03-30,0.161819046894533,99.81994039772884
S2,Pastos limpios,2021-03-22,2021-03-30,0.21697628997766175,99.30446564787574
S2,Palma,2021-03-22,2021-03-30,0.208507918368471,99.30422502237963
S2,Bananera,2021-03-22,2021-03-30,0.20804803002625363,99.28874005455988
S2,Manglar,2021-03-22,2021-03-30,0.18684097807367195,99.30135845474761
S2,Bosque seco,2021-03-22,2021-03-30,0.16901310602159947,99.30332326371534
HLS,Pastos limpios,2021-04-07,2021-04-15,0.18833427124569876,0.5925287166574701
HLS,Palma,2021-04-07,2021-04-15,0.18039169873981054,15.192279190167998
HLS,Bananera,2021-04-07,2021-04-15,0.178813340751825,99.82011776108571
HLS,Manglar,2021-04-07,2021-04-15,0.13561293095225616,99.02027247771824
HLS,Bosque seco,2021-04-07,2021-04-15,0.17109753070390213,99.81994039772884
S2,Pastos limpios,2021-04-07,2021-04-15,0.20940287745921904,64.05981624308488
S2,Palma,2021-04-07,2021-04-15,0.20019373727409068,82.52089049828545
S2,Bananera,2021-04-07,2021-04-15,0.20145130147752494,99.28874005455988
S2,Manglar,2021-04-07,2021-04-15,0.14031822811683273,99.30135845474761
S2,Bosque seco,2021-04-07,2021-04-15,0.18050717418952167,99.30332326371534
HLS,Pastos limpios,2021-04-23,2021-05-01,0.1662207867178914,99.82205471788723
HLS,Palma,2021-04-23,2021-05-01,0.17288414132696425,99.84364301677358
HLS,Bananera,2021-04-23,2021-05-01,0.17737868495049255,99.82011776104834
HLS,Manglar,2021-04-23,2021-05-01,0.11630323300812591,99.02027247771824
HLS,Bosque seco,2021-04-23,2021-05-01,0.17643232952503504,99.81994039772884
S2,Pastos limpios,2021-04-23,2021-05-01,0.1852719661428723,99.30446564784161
S2,Palma,2021-04-23,2021-05-01,0.19252571084524828,99.30422502238977
S2,Bananera,2021-04-23,2021-05-01,0.20328123081147526,99.28874005452272
S2,Manglar,2021-04-23,2021-05-01,0.12105104553175036,99.30135845474761
S2,Bosque seco,2021-04-23,2021-05-01,0.2306862430038941,99.30332326371534
HLS,Pastos limpios,2021-05-01,2021-05-09,0.17268931858828646,99.82205471792155
HLS,Palma,2021-05-01,2021-05-09,0.19127615184000676,97.3544258158201
HLS,Bananera,2021-05-01,2021-05-09,0.18657918894991798,43.11073396260399
HLS,Manglar,2021-05-01,2021-05-09,0.12872579886991603,99.02027247771824
HLS,Bosque seco,2021-05-01,2021-05-09,0.17538392268556677,99.41024957304303
S2,Pastos limpios,2021-05-01,2021-05-09,0.18830121797783597,99.30446564787574
S2,Palma,2021-05-01,2021-05-09,0.21536109715966753,99.30422502237963
S2,Bananera,2021-05-01,2021-05-09,0.22057449713508256,99.28874005455988
S2,Manglar,2021-05-01,2021-05-09,0.13929150356645803,99.30135845474761
S2,Bosque seco,2021-05-01,2021-05-09,0.19083722768579509,92.20200538552052
HLS,Pastos limpios,2021-05-09,2021-05-17,,0.0
HLS,Palma,2021-05-09,2021-05-17,0.18241336309894157,45.42281652043249
HLS,Bananera,2021-05-09,2021-05-17,0.1946856011076079,15.98044782560486
HLS,Manglar,2021-05-09,2021-05-17,0.13748452027860256,99.02027247771824
HLS,Bosque seco,2021-05-09,2021-05-17,0.17559885131972583,99.81994039772884
S2,Pastos limpios,2021-05-09,2021-05-17,0.20567115999400623,47.57105454756015
S2,Palma,2021-05-09,2021-05-17,0.18278437438303954,96.32001715388829
S2,Bananera,2021-05-09,2021-05-17,0.22006088895248016,71.926902221575
S2,Manglar,2021-05-09,2021-05-17,0.14740218617705314,99.30135845474761
S2,Bosque seco,2021-05-09,2021-05-17,0.1928012916393029,99.30332326371534
HLS,Pastos limpios,2021-06-10,2021-06-18,0.16224717661994179,81.52915863689951
HLS,Palma,2021-06-10,2021-06-18,0.1889838538940715,7.589758261394386
HLS,Bananera,2021-06-10,2021-06-18,0.1958361873327592,89.3849556556647
HLS,Manglar,2021-06-10,2021-06-18,0.15369028542515964,99.02027247771824
HLS,Bosque seco,2021-06-10,2021-06-18,0.16771137843951897,99.81994039772884
S2,Pastos limpios,2021-06-10,2021-06-18,0.17402883710532216,98.97474754026464
S2,Palma,2021-06-10,2021-06-18,0.16758380562500844,91.76412767219162
S2,Bananera,2021-06-10,2021-06-18,0.24039900722880705,99.28874005455988
S2,Manglar,2021-06-10,2021-06-18,0.17391517452173275,99.30135845474761
S2,Bosque seco,2021-06-10,2021-06-18,0.18118840610113784,99.30332326371534
HLS,Pastos limpios,2021-06-18,2021-06-26,0.15839201227410346,57.500720358566376
HLS,Palma,2021-06-18,2021-06-26,,0.0
HLS,Bananera,2021-06-18,2021-06-26,,0.0
HLS,Manglar,2021-06-18,2021-06-26,0.16564681211915316,99.02027247771824
HLS,Bosque seco,2021-06-18,2021-06-26,0.16151099790419934,99.81994039772884
S2,Pastos limpios,2021-06-18,2021-06-26,,0.0
S2,Palma,2021-06-18,2021-06-26,0.2809803194489083,15.631254472757032
S2,Bananera,2021-06-18,2021-06-26,,0.0
S2,Manglar,2021-06-18,2021-06-26,0.20321780376240645,99.30135845474761
S2,Bosque seco,2021-06-18,2021-06-26,0.2485507081670077,6.48510619490553
HLS,Pastos limpios,2021-06-26,2021-07-04,0.15810329942507723,9.207381437266546
HLS,Palma,2021-06-26,2021-07-04,0.16984265617814018,99.84364301676337
HLS,Bananera,2021-06-26,2021-07-04,0.17174971067958417,99.82011776108571
HLS,Manglar,2021-06-26,2021-07-04,0.16153024152754347,99.02027247771824
HLS,Bosque seco,2021-06-26,2021-07-04,0.16656296596054748,99.81994039772884
S2,Pastos limpios,2021-06-26,2021-07-04,0.15269398496356637,88.73356671764293
S2,Palma,2021-06-26,2021-07-04,0.18257828970128145,99.30422502237963
S2,Bananera,2021-06-26,2021-07-04,0.1907733609050022,99.28874005455988
S2,Manglar,2021-06-26,2021-07-04,0.18300491190481422,99.30135845474761
S2,Bosque seco,2021-06-26,2021-07-04,0.20020786809784966,99.30332326371534
HLS,Pastos limpios,2021-07-04,2021-07-12,0.1552631571162585,92.87873298041436
HLS,Palma,2021-07-04,2021-07-12,0.18290015680201244,97.69328100974234
HLS,Bananera,2021-07-04,2021-07-12,0.17814717725005125,56.945486085474265
HLS,Manglar,2021-07-04,2021-07-12,0.16566642457595107,99.02027247771824
HLS,Bosque seco,2021-07-04,2021-07-12,0.16290898995978545,99.81994039772884
S2,Pastos limpios,2021-07-04,2021-07-12,0.17158375796952507,99.30446564784161
S2,Palma,2021-07-04,2021-07-12,0.2281000386052712,85.38452380389677
S2,Bananera,2021-07-04,2021-07-12,0.15012065834792654,23.026640283082607
S2,Manglar,2021-07-04,2021-07-12,0.1917169221194576,99.30135845474761
S2,Bosque seco,2021-07-04,2021-07-12,0.15368594939024957,86.45237206654541
HLS,Pastos limpios,2021-07-12,2021-07-20,0.1574681103569624,99.69841196191469
HLS,Palma,2021-07-12,2021-07-20,0.17561437577226555,99.84364301676337
HLS,Bananera,2021-07-12,2021-07-20,0.18039953490608077,99.82011776108571
HLS,Manglar,2021-07-12,2021-07-20,0.17082192653765443,82.25733756900453
HLS,Bosque seco,2021-07-12,2021-07-20,0.16853751260014932,99.81994039772884
S2,Pastos limpios,2021-07-12,2021-07-20,0.16931214414766413,99.30446564787574
S2,Palma,2021-07-12,2021-07-20,0.1868295107583849,99.30422502237963
S2,Bananera,2021-07-12,2021-07-20,0.19831896552809833,99.28874005455988
S2,Manglar,2021-07-12,2021-07-20,0.1932688614298133,99.30135845474761
S2,Bosque seco,2021-07-12,2021-07-20,0.1808788579243176,99.30332326371534
HLS,Pastos limpios,2021-07-20,2021-07-28,0.16202444621031437,99.82205471788723
HLS,Palma,2021-07-20,2021-07-28,0.1729988815797768,99.84364301677358
HLS,Bananera,2021-07-20,2021-07-28,0.17177241541913393,99.82011776104834
HLS,Manglar,2021-07-20,2021-07-28,0.16729359083478584,99.02027247771824
HLS,Bosque seco,2021-07-20,2021-07-28,0.16689136373387203,99.81994039772884
S2,Pastos limpios,2021-07-20,2021-07-28,0.17748136253375413,99.30446564784161
S2,Palma,2021-07-20,2021-07-28,0.19199470440761834,99.30422502238977
S2,Bananera,2021-07-20,2021-07-28,0.20227864691927203,99.28874005452272
S2,Manglar,2021-07-20,2021-07-28,0.18844078172666662,99.30135845474761
S2,Bosque seco,2021-07-20,2021-07-28,0.1827524004241622,99.30332326371534
HLS,Pastos limpios,2021-07-28,2021-08-05,0.14726819139885533,99.82205471792155
HLS,Palma,2021-07-28,2021-08-05,0.17924520226377447,99.84364301676337
HLS,Bananera,2021-07-28,2021-08-05,0.17898197797424353,99.06694204759086
HLS,Manglar,2021-07-28,2021-08-05,0.16608668676770386,99.02027247771824
HLS,Bosque seco,2021-07-28,2021-08-05,0.171131428784207,99.81994039772884
S2,Pastos limpios,2021-07-28,2021-08-05,0.1602541670768688,99.30446564787574
S2,Palma,2021-07-28,2021-08-05,0.19274043903561594,99.30422502237963
S2,Bananera,2021-07-28,2021-08-05,0.19827351032208673,99.28874005455988
S2,Manglar,2021-07-28,2021-08-05,0.18236474166586433,99.30135845474761
S2,Bosque seco,2021-07-28,2021-08-05,0.1827861477008387,99.30332326371534
HLS,Pastos limpios,2021-08-05,2021-08-13,0.15136586682401276,97.36523778880392
HLS,Palma,2021-08-05,2021-08-13,0.18750872510490263,77.17718958135524
HLS,Bananera,2021-08-05,2021-08-13,0.19025915392291046,40.59746335820373
HLS,Manglar,2021-08-05,2021-08-13,0.16686685056773604,99.02027247771824
HLS,Bosque seco,2021-08-05,2021-08-13,0.16839051744114,99.81994039772884
S2,Pastos limpios,2021-08-05,2021-08-13,0.16621239093263732,99.30446564784161
S2,Palma,2021-08-05,2021-08-13,0.2190843466405245,99.30422502238977
S2,Bananera,2021-08-05,2021-08-13,0.24646353714897154,79.51957799128375
S2,Manglar,2021-08-05,2021-08-13,0.18501318555761503,99.30135845474761
S2,Bosque seco,2021-08-05,2021-08-13,0.18371744258229503,99.30332326371534
HLS,Pastos limpios,2021-08-13,2021-08-21,0.1604332109594284,63.0244875549666
HLS,Palma,2021-08-13,2021-08-21,0.21464310712289866,7.33438611896099
HLS,Bananera,2021-08-13,2021-08-21,,0.0
HLS,Manglar,2021-08-13,2021-08-21,0.17488814074877226,99.02027247771824
HLS,Bosque seco,2021-08-13,2021-08-21,0.19416254469584682,90.76821448033257
S2,Pastos limpios,2021-08-13,2021-08-21,0.18882094860514628,98.89910244737875
S2,Palma,2021-08-13,2021-08-21,0.2333910444213008,83.8329234219396
S2,Bananera,2021-08-13,2021-08-21,0.22791703800091143,20.754710030508946
S2,Manglar,2021-08-13,2021-08-21,0.19360562519853416,99.30135845474761
S2,Bosque seco,2021-08-13,2021-08-21,0.21505058682474132,99.30332326371534
HLS,Pastos limpios,2021-09-06,2021-09-14,,0.0
HLS,Palma,2021-09-06,2021-09-14,,0.0
HLS,Bananera,2021-09-06,2021-09-14,,0.0
HLS,Manglar,2021-09-06,2021-09-14,0.17744656017942032,99.02027247771824
HLS,Bosque seco,2021-09-06,2021-09-14,,0.0
S2,Pastos limpios,2021-09-06,2021-09-14,0.16970028689310546,15.819930922744337
S2,Palma,2021-09-06,2021-09-14,0.1933400625432322,12.200194614509128
S2,Bananera,2021-09-06,2021-09-14,0.1913472460698083,7.617705768840831
S2,Manglar,2021-09-06,2021-09-14,0.20854785890328736,99.30135845474761
S2,Bosque seco,2021-09-06,2021-09-14,0.12274014898523701,0.4198634810503218
HLS,Pastos limpios,2021-09-14,2021-09-22,,0.0
HLS,Palma,2021-09-14,2021-09-22,,0.0
HLS,Bananera,2021-09-14,2021-09-22,,0.0
HLS,Manglar,2021-09-14,2021-09-22,0.18369085541753538,99.02027247771824
HLS,Bosque seco,2021-09-14,2021-09-22,,0.0
S2,Pastos limpios,2021-09-14,2021-09-22,0.16411070289790836,61.45624488205482
S2,Palma,2021-09-14,2021-09-22,,0.0
S2,Bananera,2021-09-14,2021-09-22,0.22114817470611522,77.16062883434391
S2,Manglar,2021-09-14,2021-09-22,0.20906472506695042,99.30135845474761
S2,Bosque seco,2021-09-14,2021-09-22,0.20580308808361936,99.30332326371534
HLS,Pastos limpios,2021-09-22,2021-09-30,0.13705210828475506,98.18417604488128
HLS,Palma,2021-09-22,2021-09-30,0.1735043381768272,86.28785720500788
HLS,Bananera,2021-09-22,2021-09-30,0.18952516214460938,10.865600142190177
HLS,Manglar,2021-09-22,2021-09-30,0.1705141205367361,99.02027247771824
HLS,Bosque seco,2021-09-22,2021-09-30,0.16698668551506127,99.81994039772884
S2,Pastos limpios,2021-09-22,2021-09-30,0.15023421267871004,99.30446564787574
S2,Palma,2021-09-22,2021-09-30,0.1891264731736112,96.39209107485628
S2,Bananera,2021-09-22,2021-09-30,0.19788405594790331,66.75015168652781
S2,Manglar,2021-09-22,2021-09-30,0.19175167725862322,99.30135845474761
S2,Bosque seco,2021-09-22,2021-09-30,0.18035861017499757,99.30332326371534
HLS,Pastos limpios,2021-09-30,2021-10-08,,0.0
HLS,Palma,2021-09-30,2021-10-08,0.20135900798823841,66.03983178162008
HLS,Bananera,2021-09-30,2021-10-08,,0.0
HLS,Manglar,2021-09-30,2021-10-08,0.18371746259680333,24.01841080190786
HLS,Bosque seco,2021-09-30,2021-10-08,0.17272452452718987,99.7572814313756
S2,Pastos limpios,2021-09-30,2021-10-08,,0.0
S2,Palma,2021-09-30,2021-10-08,0.22116744196346097,99.30422502237963
S2,Bananera,2021-09-30,2021-10-08,0.19907968198639128,51.66018338462277
S2,Manglar,2021-09-30,2021-10-08,0.21753199375327228,78.65670574818937
S2,Bosque seco,2021-09-30,2021-10-08,0.19100723808010295,99.30332326371534
HLS,Pastos limpios,2021-10-24,2021-11-01,0.13222565883613185,99.82205471788723
HLS,Palma,2021-10-24,2021-11-01,0.16201256936502906,99.84364301677358
HLS,Bananera,2021-10-24,2021-11-01,0.1671196256073587,99.82011776104834
HLS,Manglar,2021-10-24,2021-11-01,0.16300581059110356,99.02027247771824
HLS,Bosque seco,2021-10-24,2021-11-01,0.16331606519624695,99.81994039772884
S2,Pastos limpios,2021-10-24,2021-11-01,0.13679566334642138,84.28447038832368
S2,Palma,2021-10-24,2021-11-01,0.17779065422227805,2.008514760608841
S2,Bananera,2021-10-24,2021-11-01,,0.0
S2,Manglar,2021-10-24,2021-11-01,0.18435967754987953,99.30135845474761
S2,Bosque seco,2021-10-24,2021-11-01,0.18721013322868624,99.30332326371534
HLS,Pastos limpios,2021-11-09,2021-11-17,0.14642805119512353,98.07499756310698
HLS,Palma,2021-11-09,2021-11-17,0.14997017737258464,21.60497495682497
HLS,Bananera,2021-11-09,2021-11-17,,0.0
HLS,Manglar,2021-11-09,2021-11-17,0.15625653207979848,99.02027247771824
HLS,Bosque seco,2021-11-09,2021-11-17,,0.0
S2,Pastos limpios,2021-11-09,2021-11-17,0.16063835702537912,99.30446564784161
S2,Palma,2021-11-09,2021-11-17,0.17527661209924503,99.30422502238977
S2,Bananera,2021-11-09,2021-11-17,0.19178340212257608,99.28874005452272
S2,Manglar,2021-11-09,2021-11-17,0.16949720822974665,99.30135845474761
S2,Bosque seco,2021-11-09,2021-11-17,0.21787030954123474,95.27391734033243
HLS,Pastos limpios,2021-11-17,2021-11-25,0.14510095940827195,99.82205471792155
HLS,Palma,2021-11-17,2021-11-25,0.1581302102856719,99.84364301676337
HLS,Bananera,2021-11-17,2021-11-25,0.1626048135675222,99.82011776108571
HLS,Manglar,2021-11-17,2021-11-25,0.1509941489095268,99.02027247771824
HLS,Bosque seco,2021-11-17,2021-11-25,0.1500157931837994,75.90674754764022
S2,Pastos limpios,2021-11-17,2021-11-25,0.16565905389445934,99.30446564787574
S2,Palma,2021-11-17,2021-11-25,0.17396571892898,99.30422502237963
S2,Bananera,2021-11-17,2021-11-25,0.18000997425302565,99.28874005455988
S2,Manglar,2021-11-17,2021-11-25,0.1669131328776331,99.30135845474761
S2,Bosque seco,2021-11-17,2021-11-25,0.1568286275639798,99.30332326371534
HLS,Pastos limpios,2021-11-25,2021-12-03,0.12787136750985498,99.82205471792155
HLS,Palma,2021-11-25,2021-12-03,0.1500198028493071,99.84364301676337
HLS,Bananera,2021-11-25,2021-12-03,0.16599797929814877,99.82011776108571
HLS,Manglar,2021-11-25,2021-12-03,0.13566826887608344,99.02027247771824
HLS,Bosque seco,2021-11-25,2021-12-03,0.1416264870233416,99.81994039772884
S2,Pastos limpios,2021-11-25,2021-12-03,0.13527133534005686,99.30446564787574
S2,Palma,2021-11-25,2021-12-03,0.15661599106233576,99.30422502237963
S2,Bananera,2021-11-25,2021-12-03,0.1806313180334945,99.28874005455988
S2,Manglar,2021-11-25,2021-12-03,0.15525906920903623,99.30135845474761
S2,Bosque seco,2021-11-25,2021-12-03,0.14642500126668231,99.30332326371534
HLS,Pastos limpios,2021-12-03,2021-12-11,0.14382808521095852,99.82205471792155
HLS,Palma,2021-12-03,2021-12-11,0.15287592797566343,99.84364301676337
HLS,Bananera,2021-12-03,2021-12-11,0.14797515844946185,99.82011776108571
HLS,Manglar,2021-12-03,2021-12-11,0.15059651448536085,99.02027247771824
HLS,Bosque seco,2021-12-03,2021-12-11,0.14066641875759414,99.81994039772884
S2,Pastos limpios,2021-12-03,2021-12-11,0.1522985274845027,99.30446564787574
S2,Palma,2021-12-03,2021-12-11,0.16318241138733847,99.30422502237963
S2,Bananera,2021-12-03,2021-12-11,0.1863468001319896,99.28874005455988
S2,Manglar,2021-12-03,2021-12-11,0.1632314707541584,99.30135845474761
S2,Bosque seco,2021-12-03,2021-12-11,0.14893693408766043,99.30332326371534
HLS,Pastos limpios,2021-12-11,2021-12-19,0.14227991089681347,99.82205471792155
HLS,Palma,2021-12-11,2021-12-19,0.15126865972050124,99.84364301676337
HLS,Bananera,2021-12-11,2021-12-19,0.16353723006090398,99.82011776108571
HLS,Manglar,2021-12-11,2021-12-19,0.14960348238464957,99.02027247771824
HLS,Bosque seco,2021-12-11,2021-12-19,0.13752064955449803,99.81994039772884
S2,Pastos limpios,2021-12-11,2021-12-19,0.1533486609813541,99.30446564787574
S2,Palma,2021-12-11,2021-12-19,0.16277359946839118,99.30422502237963
S2,Bananera,2021-12-11,2021-12-19,0.18219159409932573,99.28874005455988
S2,Manglar,2021-12-11,2021-12-19,0.16237636052775797,99.30135845474761
S2,Bosque seco,2021-12-11,2021-12-19,0.14728069583398018,99.30332326371534
HLS,Pastos limpios,2021-12-19,2021-12-27,0.14640001432242755,99.82205471792155
HLS,Palma,2021-12-19,2021-12-27,0.15216980056447857,99.84364301676337
HLS,Bananera,2021-12-19,2021-12-27,0.1630034106211025,99.82011776108571
HLS,Manglar,2021-12-19,2021-12-27,0.14912975434703254,99.02027247771824
HLS,Bosque seco,2021-12-19,2021-12-27,0.13882028822088688,99.81994039772884
S2,Pastos limpios,2021-12-19,2021-12-27,0.1605408348327097,99.30446564787574
S2,Palma,2021-12-19,2021-12-27,0.16355993039131483,99.30422502237963
S2,Bananera,2021-12-19,2021-12-27,0.19276538504052967,99.28874005455988
S2,Manglar,2021-12-19,2021-12-27,0.161891720588129,99.30135845474761
S2,Bosque seco,2021-12-19,2021-12-27,0.15263131890845072,99.30332326371534
HLS,Pastos limpios,2021-12-27,2022-01-01,0.1502178752957485,99.82205471788723
HLS,Palma,2021-12-27,2022-01-01,0.15533916494881878,99.84364301677358
HLS,Bananera,2021-12-27,2022-01-01,0.16679257447439558,99.82011776104834
HLS,Manglar,2021-12-27,2022-01-01,0.15034907537629455,99.02027247771824
HLS,Bosque seco,2021-12-27,2022-01-01,0.13732159089982482,99.81994039772884
S2,Pastos limpios,2021-12-27,2022-01-01,0.16137958942344438,99.30446564784161
S2,Palma,2021-12-27,2022-01-01,0.17050856503062006,99.30422502238977
S2,Bananera,2021-12-27,2022-01-01,0.18704107335545544,99.28874005452272
S2,Manglar,2021-12-27,2022-01-01,0.16531635915090775,99.30135845474761
S2,Bosque seco,2021-12-27,2022-01-01,0.15140787505722636,99.30332326371534
HLS,Pastos limpios,2022-01-01,2022-01-09,0.1503126911195807,99.82205471792155
HLS,Palma,2022-01-01,2022-01-09,0.15195606862434816,99.84364301676337
HLS,Bananera,2022-01-01,2022-01-09,0.16383422192570474,99.82011776108571
HLS,Manglar,2022-01-01,2022-01-09,0.14856370789312628,99.02027247771824
HLS,Bosque seco,2022-01-01,2022-01-09,0.13512215798217136,99.81994039772884
S2,Pastos limpios,2022-01-01,2022-01-09,0.16107087791895405,99.30446564787574
S2,Palma,2022-01-01,2022-01-09,0.16367075738889095,99.30422502237963
S2,Bananera,2022-01-01,2022-01-09,0.18386265749891578,99.28874005455988
S2,Manglar,2022-01-01,2022-01-09,0.16153248194259978,99.30135845474761
S2,Bosque seco,2022-01-01,2022-01-09,0.14459514273009233,99.30332326371534
HLS,Pastos limpios,2022-01-09,2022-01-17,0.15600144822455472,99.82205471788723
HLS,Palma,2022-01-09,2022-01-17,0.16335862555906333,77.17230418222309
HLS,Bananera,2022-01-09,2022-01-17,0.17486594994599458,13.569978708292478
HLS,Manglar,2022-01-09,2022-01-17,0.15257674512154998,92.61719708396458
HLS,Bosque seco,2022-01-09,2022-01-17,0.1390257506071582,99.81994039772884
S2,Pastos limpios,2022-01-09,2022-01-17,0.16716778477420396,99.30446564784161
S2,Palma,2022-01-09,2022-01-17,0.18336144643459001,95.30003792832521
S2,Bananera,2022-01-09,2022-01-17,0.20625846268142672,83.37879114995701
S2,Manglar,2022-01-09,2022-01-17,0.1691515552524158,99.30135845474761
S2,Bosque seco,2022-01-09,2022-01-17,0.14918646079057937,99.30332326371534
HLS,Pastos limpios,2022-01-17,2022-01-25,0.15893472260006403,99.82205471788723
HLS,Palma,2022-01-17,2022-01-25,0.15348528576501866,99.84364301677358
HLS,Bananera,2022-01-17,2022-01-25,0.16407407022274206,99.82011776104834
HLS,Manglar,2022-01-17,2022-01-25,0.1520665952535623,99.02027247771824
HLS,Bosque seco,2022-01-17,2022-01-25,0.1390464596000238,99.81994039772884
S2,Pastos limpios,2022-01-17,2022-01-25,0.16561854260696784,99.30446564784161
S2,Palma,2022-01-17,2022-01-25,0.16537777047249277,99.30422502238977
S2,Bananera,2022-01-17,2022-01-25,0.1848473045773857,99.28874005452272
S2,Manglar,2022-01-17,2022-01-25,0.1702015348952666,99.30135845474761
S2,Bosque seco,2022-01-17,2022-01-25,0.13808299627556095,99.30332326371534
HLS,Pastos limpios,2022-01-25,2022-02-02,0.15966399810748377,99.82205471792155
HLS,Palma,2022-01-25,2022-02-02,0.1638771354514701,99.84364301676337
HLS,Bananera,2022-01-25,2022-02-02,0.16784480204945318,99.82011776108571
HLS,Manglar,2022-01-25,2022-02-02,0.15710534644972862,99.02027247771824
HLS,Bosque seco,2022-01-25,2022-02-02,0.1434411787837863,99.81994039772884
S2,Pastos limpios,2022-01-25,2022-02-02,0.17083334402403788,99.30446564787574
S2,Palma,2022-01-25,2022-02-02,0.1705402122916526,99.30422502237963
S2,Bananera,2022-01-25,2022-02-02,0.18570240942397012,99.28874005455988
S2,Manglar,2022-01-25,2022-02-02,0.16540487576667326,99.30135845474761
S2,Bosque seco,2022-01-25,2022-02-02,0.15376363285427727,99.30332326371534
HLS,Pastos limpios,2022-02-02,2022-02-10,0.16194485432028255,99.82205471792155
HLS,Palma,2022-02-02,2022-02-10,0.1557298960981016,99.84364301676337
HLS,Bananera,2022-02-02,2022-02-10,0.1639611110759093,99.82011776108571
HLS,Manglar,2022-02-02,2022-02-10,0.15245195852286092,99.02027247771824
HLS,Bosque seco,2022-02-02,2022-02-10,0.14277913220764854,99.81994039772884
S2,Pastos limpios,2022-02-02,2022-02-10,0.1768591362397779,99.30446564787574
S2,Palma,2022-02-02,2022-02-10,0.17266419342239706,99.30422502237963
S2,Bananera,2022-02-02,2022-02-10,0.18719175591058956,99.28874005455988
S2,Manglar,2022-02-02,2022-02-10,0.16614460151099023,99.30135845474761
S2,Bosque seco,2022-02-02,2022-02-10,0.15489403370135937,99.30332326371534
HLS,Pastos limpios,2022-02-10,2022-02-18,0.16525634078217322,99.82205471792155
HLS,Palma,2022-02-10,2022-02-18,0.15943270229622591,99.84364301676337
HLS,Bananera,2022-02-10,2022-02-18,0.16298135393904092,99.82011776108571
HLS,Manglar,2022-02-10,2022-02-18,0.15746917843750863,99.02027247771824
HLS,Bosque seco,2022-02-10,2022-02-18,0.1450700112547236,99.81994039772884
S2,Pastos limpios,2022-02-10,2022-02-18,0.18560008151459095,99.30446564787574
S2,Palma,2022-02-10,2022-02-18,0.17871823702042688,99.30422502237963
S2,Bananera,2022-02-10,2022-02-18,0.18761288004622406,99.28874005455988
S2,Manglar,2022-02-10,2022-02-18,0.18142349798387633,99.30135845474761
S2,Bosque seco,2022-02-10,2022-02-18,0.15477990021908278,99.30332326371534
HLS,Pastos limpios,2022-02-18,2022-02-26,0.1676797227941359,99.82205471792155
HLS,Palma,2022-02-18,2022-02-26,0.15933901191882038,99.84364301676337
HLS,Bananera,2022-02-18,2022-02-26,0.16267927539978821,99.82011776108571
HLS,Manglar,2022-02-18,2022-02-26,0.15878895569172605,99.02027247771824
HLS,Bosque seco,2022-02-18,2022-02-26,0.14659136470803982,99.81994039772884
S2,Pastos limpios,2022-02-18,2022-02-26,0.18826531609897876,99.30446564787574
S2,Palma,2022-02-18,2022-02-26,0.1823176260133668,99.30422502237963
S2,Bananera,2022-02-18,2022-02-26,0.19096988178625432,99.28874005455988
S2,Manglar,2022-02-18,2022-02-26,0.1784857246026985,99.30135845474761
S2,Bosque seco,2022-02-18,2022-02-26,0.16288115675941367,99.30332326371534
HLS,Pastos limpios,2022-02-26,2022-03-06,0.17127716823126535,99.82205471792155
HLS,Palma,2022-02-26,2022-03-06,0.16303867986621667,99.84364301676337
HLS,Bananera,2022-02-26,2022-03-06,0.16705274061244485,99.82011776108571
HLS,Manglar,2022-02-26,2022-03-06,0.16151235976991687,99.02027247771824
HLS,Bosque seco,2022-02-26,2022-03-06,0.14405905433501442,99.81994039772884
S2,Pastos limpios,2022-02-26,2022-03-06,0.18899432313609713,99.30446564787574
S2,Palma,2022-02-26,2022-03-06,0.18348445683489942,99.30422502237963
S2,Bananera,2022-02-26,2022-03-06,0.19322826700229082,99.28874005455988
S2,Manglar,2022-02-26,2022-03-06,0.1784242453828324,99.30135845474761
S2,Bosque seco,2022-02-26,2022-03-06,0.15678514918286804,99.30332326371534
